Article.ID;geography;response;depth;scope;speed;settlement;actor;adaptation
6940991;Australasia;Ecosystem-based;low;medium;medium;rural;Individuals or households;Planning
6940991;Australasia;Ecosystem-based;low;medium;medium;rural;Individuals or households;Assessing
6940991;Australasia;Ecosystem-based;low;medium;medium;rural;Individuals or households;Implementing
6940997;Asia;Ecosystem-based;medium;high;medium;rural;International or multinational governance institutions;Financing of measures
6940997;Asia;Ecosystem-based;medium;high;medium;rural;Civil society (sub-national or local);Implementing
6940997;Asia;Ecosystem-based;medium;high;medium;rural;Individuals or households;Implementing
6940997;Asia;Ecosystem-based;medium;high;medium;rural;Government (national);Implementing
6940997;Asia;Ecosystem-based;medium;high;medium;rural;Government (national);Planning
6940998;Australasia;Institutional;low;low;medium;urban;Other;Financing of measures
6940998;Australasia;Behavioural/cultural;low;low;medium;urban;Other;Financing of measures
6940998;Australasia;Institutional;low;low;medium;urban;Government (national);Planning
6940998;Australasia;Institutional;low;low;medium;urban;Government (national);Financing of measures
6940998;Australasia;Behavioural/cultural;low;low;medium;urban;Government (national);Planning
6940998;Australasia;Behavioural/cultural;low;low;medium;urban;Government (national);Financing of measures
6940998;Australasia;Institutional;low;low;medium;urban;Government (local);Awareness raising
6940998;Australasia;Institutional;low;low;medium;urban;Government (local);Planning
6940998;Australasia;Institutional;low;low;medium;urban;Government (local);Coordinating interaction
6940998;Australasia;Institutional;low;low;medium;urban;Government (local);Financing of measures
6940998;Australasia;Behavioural/cultural;low;low;medium;urban;Government (local);Awareness raising
6940998;Australasia;Behavioural/cultural;low;low;medium;urban;Government (local);Planning
6940998;Australasia;Behavioural/cultural;low;low;medium;urban;Government (local);Coordinating interaction
6940998;Australasia;Behavioural/cultural;low;low;medium;urban;Government (local);Financing of measures
6940998;Australasia;Institutional;low;low;medium;urban;Civil society (sub-national or local);Awareness raising
6940998;Australasia;Institutional;low;low;medium;urban;Civil society (sub-national or local);Implementing
6940998;Australasia;Institutional;low;low;medium;urban;Civil society (sub-national or local);Coordinating interaction
6940998;Australasia;Behavioural/cultural;low;low;medium;urban;Civil society (sub-national or local);Awareness raising
6940998;Australasia;Behavioural/cultural;low;low;medium;urban;Civil society (sub-national or local);Implementing
6940998;Australasia;Behavioural/cultural;low;low;medium;urban;Civil society (sub-national or local);Coordinating interaction
6941000;Asia;Institutional;low;high;low;unclear;Government (national);Planning
6941000;Asia;Institutional;low;high;low;unclear;Government (national);Coordinating interaction
6941000;Asia;Institutional;low;high;low;unclear;Academia;Implementing
6941000;Asia;Institutional;low;high;low;unclear;Civil society (international/multinational/national);Implementing
6941000;Asia;Institutional;low;high;low;unclear;International or multinational governance institutions;Financing of measures
6941001;Asia;Technological/infrastructural;medium;low;medium;rural;Government (national);Implementing
6941001;Asia;Technological/infrastructural;medium;low;medium;rural;Government (national);Planning
6941001;Asia;Ecosystem-based;medium;low;medium;rural;Government (national);Implementing
6941001;Asia;Ecosystem-based;medium;low;medium;rural;Government (national);Planning
6941001;Asia;Institutional;medium;low;medium;rural;Government (national);Implementing
6941001;Asia;Institutional;medium;low;medium;rural;Government (national);Planning
6941001;Asia;Technological/infrastructural;medium;low;medium;rural;Individuals or households;Implementing
6941001;Asia;Ecosystem-based;medium;low;medium;rural;Individuals or households;Implementing
6941001;Asia;Institutional;medium;low;medium;rural;Individuals or households;Implementing
6941002;Australasia;Ecosystem-based;medium;low;low;rural;Individuals or households;Implementing
6941002;Australasia;Ecosystem-based;medium;low;low;rural;Individuals or households;Assessing
6941002;Australasia;Technological/infrastructural;medium;low;low;rural;Individuals or households;Implementing
6941002;Australasia;Technological/infrastructural;medium;low;low;rural;Individuals or households;Assessing
6941002;Australasia;Institutional;medium;low;low;rural;Individuals or households;Implementing
6941002;Australasia;Institutional;medium;low;low;rural;Individuals or households;Assessing
6941002;Australasia;Behavioural/cultural;medium;low;low;rural;Individuals or households;Implementing
6941002;Australasia;Behavioural/cultural;medium;low;low;rural;Individuals or households;Assessing
6941003;Asia;Institutional;high;high;medium;unclear;Government (national);Financing of measures
6941003;Asia;Institutional;high;high;medium;unclear;Government (national);Implementing
6941003;Asia;Technological/infrastructural;high;high;medium;unclear;Government (national);Financing of measures
6941003;Asia;Technological/infrastructural;high;high;medium;unclear;Government (national);Implementing
6941003;Asia;Institutional;high;high;medium;unclear;International or multinational governance institutions;Implementing
6941003;Asia;Institutional;high;high;medium;unclear;International or multinational governance institutions;Planning
6941003;Asia;Institutional;high;high;medium;unclear;International or multinational governance institutions;Awareness raising
6941003;Asia;Institutional;high;high;medium;unclear;International or multinational governance institutions;Assessing
6941003;Asia;Institutional;high;high;medium;unclear;International or multinational governance institutions;Coordinating interaction
6941003;Asia;Technological/infrastructural;high;high;medium;unclear;International or multinational governance institutions;Implementing
6941003;Asia;Technological/infrastructural;high;high;medium;unclear;International or multinational governance institutions;Planning
6941003;Asia;Technological/infrastructural;high;high;medium;unclear;International or multinational governance institutions;Awareness raising
6941003;Asia;Technological/infrastructural;high;high;medium;unclear;International or multinational governance institutions;Assessing
6941003;Asia;Technological/infrastructural;high;high;medium;unclear;International or multinational governance institutions;Coordinating interaction
6941004;Asia;Technological/infrastructural;low;low;medium;rural;Individuals or households;Implementing
6941004;Asia;Technological/infrastructural;low;low;medium;rural;Individuals or households;Financing of measures
6941005;Australasia;Behavioural/cultural;low;low;uncertain;unclear;Private sector (SME);Implementing
6941006;Asia;Technological/infrastructural;low;high;low;urban;Government (national);Planning
6941006;Asia;Institutional;low;high;low;urban;Government (national);Planning
6941009;Asia;Institutional;medium;medium;low;rural;Individuals or households;Implementing
6941009;Asia;Behavioural/cultural;medium;medium;low;rural;Individuals or households;Implementing
6941009;Asia;Technological/infrastructural;medium;medium;low;rural;Individuals or households;Implementing
6941009;Asia;Institutional;medium;medium;low;rural;Government (local);Awareness raising
6941009;Asia;Institutional;medium;medium;low;rural;Government (local);Planning
6941009;Asia;Behavioural/cultural;medium;medium;low;rural;Government (local);Awareness raising
6941009;Asia;Behavioural/cultural;medium;medium;low;rural;Government (local);Planning
6941009;Asia;Technological/infrastructural;medium;medium;low;rural;Government (local);Awareness raising
6941009;Asia;Technological/infrastructural;medium;medium;low;rural;Government (local);Planning
6941019;Asia;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Implementing
6941019;Asia;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Implementing
6941019;Asia;Behavioural/cultural;low;low;uncertain;rural;Civil society (sub-national or local);Coordinating interaction
6941019;Asia;Ecosystem-based;low;low;uncertain;rural;Civil society (sub-national or local);Coordinating interaction
6941025;Asia;Ecosystem-based;medium;low;medium;rural;Private sector (SME);Implementing
6941025;Asia;Technological/infrastructural;medium;low;medium;rural;Private sector (SME);Implementing
6941025;Asia;Ecosystem-based;medium;low;medium;rural;Individuals or households;Implementing
6941025;Asia;Ecosystem-based;medium;low;medium;rural;Individuals or households;Coordinating interaction
6941025;Asia;Technological/infrastructural;medium;low;medium;rural;Individuals or households;Implementing
6941025;Asia;Technological/infrastructural;medium;low;medium;rural;Individuals or households;Coordinating interaction
6941025;Asia;Ecosystem-based;medium;low;medium;rural;Government (sub-national);Awareness raising
6941025;Asia;Technological/infrastructural;medium;low;medium;rural;Government (sub-national);Awareness raising
6941026;Asia;Behavioural/cultural;low;low;uncertain;rural;Civil society (sub-national or local);Awareness raising
6941026;Asia;Behavioural/cultural;low;low;uncertain;rural;Civil society (sub-national or local);Financing of measures
6941026;Asia;Behavioural/cultural;low;low;uncertain;rural;Government (local);Awareness raising
6941026;Asia;Behavioural/cultural;low;low;uncertain;rural;Private sector (SME);Implementing
6941026;Asia;Behavioural/cultural;low;low;uncertain;rural;Private sector (SME);Financing of measures
6941026;Asia;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Financing of measures
6941026;Asia;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Implementing
6941027;Asia;Institutional;medium;medium;low;unclear;Civil society (international/multinational/national);Planning
6941027;Asia;Institutional;medium;medium;low;unclear;Civil society (international/multinational/national);Implementing
6941027;Asia;Technological/infrastructural;medium;medium;low;unclear;Civil society (international/multinational/national);Planning
